我看看哪些土逼去电影院看，哪些屌丝打高分,1
《前任》拍到第4部还能有10亿票房号召力，这就是品牌效应，很多观众爱看，那就应当正视它，研究它。有了十年积累之后，这个系列已经形成一种陪伴感，可能因为观众也步入成熟年龄了，会对几个主角更能共情，主创也都在进步。主创始终很擅长捕捉当下现实风向，提炼出能戳中大众的观点和金句，比如女性为什么一定就得温柔贤惠，就不能独立自主？恋爱是跟优点相处，结婚就是接受缺点；兄弟之间给的空间多足啊；你可能是被自由禁锢住了等等。两对的结局都很不错，既打动到我了，又没有强行圆满、强行推崇婚姻。以及这部依然有好听的歌。,4
老妹公司包场蹭看，不懂老板为啥要选择这个？很厌女，一看就是男导演拍的！但部分也很真实…….,2
其实总体还可以，去油了很多，完成度很高的都市爱情小品，能拍出“不催婚不催生”已经是很符合当下主流观点的爱情故事了。相对于两兄弟各自充满波折的爱情故事，我更喜欢两人牢固的友情，虽然电影是虚构的，但对于我的情绪确实真的，近十年，能有这样一个朋友作为依靠，作为情绪出口的“中枢”，这才更是让人觉得美好的地方，也折射出当代年轻人一些无聊与寂寞现状吧，蠢蠢欲动试图反击着什么，大部分结果都是“无功而返”，但好像也没那么糟糕。故事里围炉夜话时的那句“有单身信念的人，更加容易遇到灵魂伴侣”是点题之笔，与其劝说相信爱情，莫不如过好自己，爱意与美好自然来,4
电影的油腻程度远超人到中年不能自制的油腻，这个系列可以收官了,2
剧情：“法律无法保护爱情”的问题被一个律师角色避开了，那你起这个头干嘛呢；“跟你在一起看不到未来”，然后唱一首粤语歌“哄”一下就又看到了？演员：肉毒杆菌含量过高，尤其韩庚，受不了，还只有“你”说过油，差不多得了，看见“格局”俩字从韩庚嘴里出来就想给他一拳🙄️,1
起码没有第三部那么作死，刘雅瑟best,3
把网易云热评、微博情感博主金句缝合一下，配几首歌，整个廉价朦胧感滤镜就叫电影了？两个疯狂倒油的中年糊咖心智还跟18岁一样幼稚，台词都吐槽了，你们怎么这么油啊？十年前任看不见多少成长，戏剧冲突几乎没有，剧情恍惚一直在原地踏步。哦，看个电影，拍个票根，素质差点的摄个屏，抄点电影里的金句发发朋友圈、小红书、微博，你就共情了，就懂什么是爱了。廉价的眼泪和情绪在这片土地上就这么容易赚啊。,1
前任4超级大烂片，千万别看，什么玩意儿，从从头到尾不知道想讲什么，心情日记？散文？连段子都不是！无聊的要命！大量的抒情镜头一点都不感人，最后把自己给感动了吧？自嗨，感叹生活的美好？[吐],1
俩男主真的脑子有问题，不想结婚相亲就不要去相亲啊，妹子动心了，你又不肯了，妹子说算了，你又追出去了，悠悠球吗，另一个说结婚，你老婆已经进入婚姻状态了，和你讨论家庭基金和她的工作了，他却还在整什么自由，你是艾伦吗，想拍第五部圈钱直说呗,2
"还是很烂…很浅显… 停留在表面，并且很多对男女关系还有女性的刻板印象。编剧和导演都很男凝…浓浓的男味儿
余飞丁点还是有点可爱的， 孟云又没成……所以还是要拍5呗~？ 刘雅瑟只有一个表情，只会侧脸歪嘴笑……从看过浪姐以后 看她演戏好出戏😂😂 ",1
为什么要结婚？这个问题比起答案，难道更重要的不是这个问题本身吗，即它为什么构成了一个问题，也就是说当人们在问这个问题的时候，当它构成了一个问题的时候，它就已经是一个问题了，你的内心其实就已经在反映你的精神疑虑，你当下对爱情与婚姻的态度了。,3
“前任”学员们长大了。但在时代神话完结之前，婚姻家庭神话已经先一步完结了。所以孟云和余飞面对的，已经不是恋爱时期的情欲纠缠和爱情戏剧了，而是如何在这样一个倦怠时代里，让相处的愿望持续，让倦怠感消退，让代价最小，让爱情顺利过渡成亲缘，面对突然砸到脸上的传说中的“包容”“让步”，实践起来不那么尴尬和别扭。比起前三部，更写实，更多金句，更多生猛的细节，也更容易让我们照见彼此，原来投入亲密关系时，我们以为自己是取经上路降妖除魔的唐僧师徒，最后没想到妖魔竟是我们自己，但去除心魔又何尝不是一条修行之路。,4
问题提了很多，一个都没解决，3星都给没有吻戏,3
前任系列还是要学下陈思诚，怎么用产品经理的思维来制作电影，要找准自己的定位，不要去故作高深地探讨人的自由与禁锢这种命题，而是要土就土到底，抖音神曲必须得有，能炒作的桥段也要有，不然根本没有记忆点，现在就是全场基本在玩手机，本身就没有人来是想来认真看这部电影有多深刻的，基本上当成在听抖音情话段子合集，小情侣约会乐呵一下也就够了，以及全场在等一首洗脑的bgm响起，最后自然大失所望，就连冷饭都炒的有气无力，更别说金曲了，也可以看出来编剧确实是想不出剧本了，车轱辘大点事反复说，整体都有种赶着上映圈钱的急迫感。,2
竟然沒有想像中那麼難看😅,3
整部电影就像韩庚的颜值状态一样让人感到疲软。孟云的部分全部都很无聊！每个女演员都像拉拉…就会用第三部的回忆做遮羞布，还有种故作深刻的说教感。全片唯有余飞和丁点的对手戏有看点。其实这个系列本来就下沉，在这部里还装什么“高级”，观众也不需要你来教我“恋爱该怎么谈”“婚姻是什么”，少了共情的价值，就只剩又臭又无聊。,2
万万没想到，田羽生这次居然不走肾，开始走心了，讲了一些蛮现实的爱情难题，虽然还是比较肤浅刻板，但爱情就是这样，从来不会有一个能适合所有人的答案，需要自己去经历体悟～其实这部更适合单身的人去看，或许等到某天决定要真正拥抱或放弃爱情的时候，不会伤害到别人，也不会给自己留下遗憾～,4
半部好片，前半部份小巧灵动，后半部分老成持重。6.5分,3
两分给吹口哨 太好笑了点,3
我看明白了，孟云林佳负责拿捏我的泪点，余飞丁点负责拿捏我的笑点。,4
三分之一好片，余飞丁点试婚生活很真实，孟云全片都很扭捏，后半段直接垮掉,3
比想象的好,4
人为制造遗憾，故作高深。买的第二场的票，买的时候都没座位了，就挑了两个位置不好的座位，电影开场半小时了还有一半的人没来，买前排票的都是阴兵吗？到底是谁在喜欢这部电影,3
我是真不理解这电影的评分和票房。整体油腻浮夸，不过刘雅瑟确实不错。虽然我也确实被逗笑了，但该踩还是要踩。你们唱的《友情岁月》也太难听了，还有那塑料粤语。就感觉是一群无聊的人在互相折磨。,1
烂片，,2
45/100 一线城市成年人的那点事儿，情感输出类似于在ktv熬夜的一点情绪起伏和之后的疲惫。,2
电影终究还是被流媒体所改变，最大的感受就是观影过程让我觉得少了抖音式渲染气氛的音乐、解说人物行为或内心的配字，极其讽刺。前任4为短视频而生，很难称得上是一部电影作品，创作者的态度也叫人汗颜，他不在乎角色内心或人物成长，也不对爱情做任何深入的剖析。白月光型、好兄弟型、邻家可人儿、性取向模糊型…孟云游走在这些刻板的、投射着浓厚意淫的女性角色之间，寻找所谓的人生伴侣。（你要写“英年早婚”，就该写年轻人为什么不再为爱情沉沦，不愿为爱情放下自尊，不在乎能否融进人群，他们要力敌势均，要自由地恰如其分；可以短暂温存，但不会让前进的脚步停顿。,2
美女云集，反映了不少非常现实的问题，呈现出来的效果非常有意思，好笑又不无聊。这个系列一直能看出主创的真诚，不糊弄，是真的在认真探讨一些无解的事情。希望继续拍下去,4
喜欢看孟云和妈妈对话的桥段，妈妈会说就多说点。 ,4
为了刘雅瑟的哭戏跟棱镜的歌加一星,3
徒有其表，看个妆化？,2
男性凝视是“前任”系列的原罪，这是所谓十年创作自始至终的。而性喜剧虽然不是借口，但这个类型从诞生之初，创作就有着非常明确的局限性，要做大陆本土化，就更是矛盾重重。《英年早婚》算是系列真正意义上的第一部续作，有婚姻作为明确的戏剧冲突锚点，整体故事就没有前作那么抽象。所以在影片前段，导演还是抛出了一些具有讨论意义的现实问题，激发了些共鸣时刻，双男主的状态也是系列最生动的。但很快就随着矛盾的到来土崩瓦解。韩庚线又落回到前作莫须有的矫情，郑凯线则归于导演对女性认知的经验主义。其实在影片中大部分时间，双男主的故事线都是独立并行的，直到结尾也没有形成呼应的立体关系，这是剧作上的大问题。本土化转型后的“前任”，在逐渐淡化性喜剧的特征，向“纯”爱情片转型。还原同龄人的生活经验是田羽生创作生涯最后的救命稻草。,2
不烂，不烂,3
作为两小时电视剧还挺好看的，紧紧凑凑不注水，刘雅瑟很美。,3
孟云的拧巴状态演出了很多人的情感现状，无限内耗自己。,4
真是万万没想到《友情岁月》能成为爱情歌曲……港真前半程还是不错的，有不少笑点，虽然韩庚发福得厉害倒也真实符合中年男性的常见状态，但后半程太赶客了。是有那么一些真实度在里面的，讨论男女关系，爱情，婚姻，自由，责任，束缚，各种，是能看出来一些思考的。可是，怎么说呢，这种关于两性情感的思考，却充分展示了男性叙事下对女性思维方式和女性心理诉求的意淫，且将韩庚和郑凯都钉在了矫情的自我感动的形象里，是有那么一些令人作呕的。,2
恰巧前两天在商场里碰到自己的前任，才知道仅仅说一句“好久不见”都这么难…其实孟云和余飞两个人在这一部里的感情，真的有很多点蛮能感同身受的，尤其是电影里女生对孟云心里“自由”的定义。但是作为电影，它还是有好多点让人喜欢不起来，比如它过于说教、形式上的拼接痕迹。,3
《友情岁月》和《何必》会在未来成为我新的KTV战歌。 ,5
打5⭐并且说自己是影评人的应该抓去坐牢,1
这一部起码7分是有的吧。很难得，有第三部成功经验，却没有定位下沉市场，没有在「痛虐爽」等强情绪刺激上下功夫，拍的像是30多岁人的情感生活状态，探讨爱与自由，爱与孤独，其中一对大结局没有happy ending，也是逆商业片准则。,4
实在无聊，纯属圈钱,2
好看,4
经鉴定，适合情侣或相亲对象一起看，也适合单身青年看。这个系列一直是把都市爱情的共性问题展现出来，很多细节特别能引起共鸣，所以每次票房都不错。可能我们不是人人都能两个人住大house，但是下水道堵塞的女生头发，洗衣机里堆积的男士内裤，会让很多观众共鸣，会心一笑。最后对于我这种直男来说，刘雅瑟饰演的柳柳真的是完美女友了，这个结局纯粹是导演还想拍续集。,4
烂到片尾没耐心等闪火的歌直接离场,1
短短一部电影诠释了爱情的复杂性,4
分开后的再见面真的很难。,4
蛮惊喜的,4
爱情里暧昧时的极限拉扯是最甜的时候。,4
同事非拉着我去看首映，前半截相亲还挺搞笑的，后面郑凯结婚冷静期那里就开始了玄幻，试问有几对情侣能做到这样有了问题正面处理大方认错？就这样居然还是分手了，这才有点了现实的感觉，大结局他俩还没有结婚，同事问我为什么不结婚？我说食之无味，弃之可惜。,1
别恋爱了行不行啊？一群恋爱终结者还恋爱呢，别太搞笑(●°u°●)」,2
刘律师，什么时候也帮我打官司(划掉)算个命呗😊喜欢波妞的一定是好人。柳柳不哭，抱抱雅瑟🥺,3
不是所有复合都是破镜重圆，更多的是重蹈覆辙，所以说声再见，是最好的结局。,4
《前任4》韩庚见面会场次。我的两个前任，都成家了，过得比我好。光是知道这一点，我就已经很欣慰了。如何优雅而不失礼貌地说出来：剧本很烂，强行消费这一IP。前一个小时不应该叫前任，应该叫《相亲4》或者叫《非诚勿扰3》。还不如上一部《前任3》的至尊宝、吃芒果🥭结尾，看着感人。哎，每一集都说是《前任》系列完结篇。最后导演田羽生打圆场，观众爱看，我们就继续拍。加进去台词“说散就散”“谈何体面”。还有那个黄色笑话，什么挤牙膏，你在嘴里含一下，不就变软了，这么低俗的荤段子，电影局审查居然没看出来？我比较喜欢女二号刘雅瑟的这个角色，哎呀，其实她就是以前我们湖南经视的刘欣同学。她《智齿》拿了影后，资源也确实是好了很多啊。我一开始还以为冤枉了这部电影，一直看到最后发现，真的全都是贩卖情怀，全都是硬生生插入闪回,3
前半段其实还不错，对刚开始同居生活那段描述还是挺现实的。但后半段就开始松散无力。一对试婚同居，一对恐婚相亲的呼应有了精准结构，但整体还是前任系列的路子，谈不上情节与语境，所以都是段子式的小场景，表演也很情景剧化。但不得不说单场戏还是写得挺好的。关于婚姻的思考或者说表达太浅了，它的目标观众还不到思考这些问题的年纪，所以无法有啃芒果和至尊宝时的暴哭；懂了这些问题的人们只会觉得过于轻巧，远未触及到核心问题和龃龉之处。当然这显然也不是这部电影的目的。这大概就是票房远不及3的原因吧。,2
十一档先选的它，选对了！剧情非常真实，非常生活，我想都市青年们可能或多或少能在主演们身上找到自己的影子……丁点和柳柳各贡献了一处哭点。导演没有刻意来一个happy ending，就是想表达，结婚也好，独活也罢，没有是非对错，都是一种自我选择，但每个选择都无法完美，试着接受它，向前走就好。,4
和学生去看电影，出来和我说，老师，我原本要emo的时候你一直在哈哈哈哈，都代入不了了😂对不起，但这电影确实不值得emo。,2
"事实证明猫眼影史第二的想看数据并没有带来爆炸性的开局及非常亮眼的票房，但这样一个票房成绩对于急需现金流回血的华谊来说已经挺不错的了，而且从IP运营的角度来说，前任系列肯定是算成功案例的。

只是从电影内容本身来评价的话，哪怕比前作似乎好了一些，但本质上依然不算一部合格的电影，一方面电影感非常缺失，有一种在看各种短视频平台视频系列短剧的感觉，另外一方面电影的大量对白和情节设计都给人一种从网络上“搬运”的既视感，这不是一种好的关照现实的创作方法。

这里还想重点吐槽一下相亲片段，这都2023年了，还在像过往诸多爱情喜剧片那样使用雷同的桥段，在短时间内连续安排各种不同类型的“奇葩”相亲对象来完成喜剧效果和观点吐槽，太老套了，是一种创作能力匮乏的表现。

还有就是电影的片名与内容实在是太过牵强，文不对题。",2
真想打6星，太好看了呜呜,5
韩庚那条线不行,2
"恋人千千万，兄弟永不变。。这种“没有一个兄弟想要占有另一个兄弟”的距离感还挺值得情侣们学习的哈
",5
是系列最佳，但依然不佳。,3
微博抖音大杂烩，没尺度的性喜剧。,3
前任系列终于出续作了，每年必回顾有了新的代替，还是4比较符合我们现在的恋爱观,4
看这种电影纯粹是这个点时长刚刚好。电影不耽误刷微信，和闺女她妈聊天，不耽误上厕所，看的很轻松，多一颗星敬轻松PS前部至少能有（体面）和（说散就散）可以听，这部狗屁不是啊。,2
好无聊，，看完两个小时已经不记得说了些啥了，不懂林佳有什么出场的必要，韩庚整个发起来了，还穿插着3的片段，对比更明显了🆘,1
除了感情里的一些比较准确的点，整个还是有点漂浮，而且这么长的篇幅只说了这么点事，就真的有点难以忍受。反而没有三打动我，又过了这么几年，既然是同龄人，既然到了新的阶段，那个麻筋儿应该是在“可能性不断丧失”上。,3
0.不从任何好电影的标准去看这部电影，在知道是烂片、不抱任何期待的情况下去看这部电影，也是能看的。1.真的没搞懂为什么这个系列能拍到第四部，到底是靠哪些、多少受众在赚钱。2.孟云那条线无聊至极，尤其是结尾超长的mv让我如坐针毡。3.除了无聊，柳柳跟孟云一点也不搭，柳柳看着是那种又帅又拽的t，而孟云又胖又油，这两种人在现实中站一起理应彼此都看不顺眼。4.相比之下，余飞那条线还算能看，至少在所谓的结婚冷静期，还是有一些比较具体且真实的细节，勉强是能看下去的。5.丁点的酒窝还是蛮可爱的。6.如果有第五部，建议只拍余飞丁点那条线。,2
"两位男主都到了英年，却都没结婚，余飞吹牛要承担起责任跟丁点结婚，孟云则连女朋友都没有了，前任和前前任都和他彻底结束。结果是一个人尝试走进婚姻发现婚姻的真相是必须放弃自由，于是退缩了。另一个不断相亲好不容易找到一个灵魂伴侣，而且人家还挺主动的，孟云却退缩了。
两个80后男人，表面上有事业有爱好有追求，实际上却是两个还没长大的男孩，没玩够，怕责任，只想呆在自己的舒适圈里。
反观局中的女性一个个的可都“支棱起来了”，大龄男性从以前的钻石王老五变成相亲市场的弱势群体啦~
本片故事前半部分还算不错，可是后面煽情显得过于刻意，而且对情感着力点和发力点没能清晰化表现，所以煽情的力气用上了十分，观众也许会感到情绪被带动却不容易明白，到底为谁伤心。
我倒是对柳柳很在意，她表现坚强实则弱小，所以她逃走了。",3
编剧真的没少看梁永安老师啊，“有单身信念的人更容易找到灵魂伴侣”，这句话太精髓了,5
人生总是充斥着各种遗憾，尤其置身爱情国度，那些爱而不得放又不舍的意难平，是红尘滚滚中痴男怨女最大的意犹未尽，也是前任系列这个现象级爱情IP的底气和底色。电影还是熟悉的配方和味道，十年四部终于迎来最佳篇章，有青春有共鸣、既美好又扎心。“我是怎样爱过你，就怎样放过你”，看孟云和林佳的体面告别，又是谁的眼泪在飞？,4
两条线索，分别提炼了两种情感阶段，还输出了不同人对爱情与婚礼的观点。“结婚冷静期”只是噱头，待在单身的舒适区也成了自由的荼毒，最后难以避免的走向了劝恋、劝婚的落点。其实这也无可厚非，主要是全片太依赖于金句了，情节是松垮的。郑恺吹口哨又完全copy《前任3》的煽情大法，但更尴尬了，是那种更加自以为是的男性的自我感动。香港文化真的是大陆影片的精神食粮。,2
贴近了生活，但又回避了问题，想一下，如果婚姻需要靠足够的沉默成本和代价来维系的一纸契约，靠法律来保护，确实，也很难让人步入这个“坟墓”，4，不错了，如果保持这个质量，再来部5也没问题,4
所以韩庚演的这个孟云到底哪儿好？核着郑恺演的余飞一张女朋友的好的小纸条儿都没往铁盒里放呗？,3
感觉被异性恋霸凌了,2
真搞不懂我男朋友干嘛非要看这个电影，理解不了一点,1
为什么这么多的夜景戏和内景戏？从一个消费场所转场到另一个消费场所就叫都市剧吗？这个戏是不能白天在室外拍咋地。还是说发面馒头化的韩庚，只能经得起室内光了？,2
错过了就好，比较真实,4
吹口哨那一段，我笑了整整十分钟,2
"看完电影之后，发现自己也确诊了分手后遗症。
",4
细腻工整的都市情感电影，具备精致轻盈感的同时又相当接地气，安排“直”女相亲当面怼韩庚油的桥段笑岔气。“我们父母辈有啥爱情啊经人一介绍合适就在一起了，一爱就是一辈子。80后就是感觉和爱情至上，流行是个轮回”。完全切中熟龄男女“被自由困住”的感情心路历程。,4
我能说羡慕孟云有余飞这个僚机好兄弟吗,5
远好于预期，郑凯那段实在没绷住，内牛满面。这部有种当年看第一部的感觉，主创对感情和婚姻的理解都更深了。感觉可以一直拍下去，下一部不如谈谈离婚？,4
我好像仿佛看到自己的影子，,4
段子电影4之没有墨水但总想装点什么,1
基本还是前三部一样的套路：搞笑、煽情、遗憾。韩庚肉眼可见的双下巴都出来了，其他演员外型还是保持得不错。比较奇怪的是，副标题应该是指邓超这条线，但这明明是个配角，呃，或者是本片是双主角。虽然各种场景走马灯似的切换，看起来两位主角声色犬马，玩得不亦乐乎，但也都陷入了中年危机，表现出想稳定又怕稳定的矛盾心理。孟云和林佳这对欢喜冤家看起来没戏了，其实导演埋了彩蛋，完全可以再拍个前任5作为大结局。还是不错的都市爱情剧，可以去看一看。,4
羡慕每个在感情中干脆的人，爱得起放得下,4
"129 分钟糊弄谁呢？前任里最主题不明确的电影，思想冲突在两对情侣上表现的鲜明有力，毫无章法可言。
导演是火影忍者粉丝吧？这回忆杀跟火影学的。",2
中规中矩的爱情电影！意外怀孕而产生结婚想法，因林佳想法而走向婚前试婚，还是特别新潮的！生活细节刻画不少，从最开始把自己最好的一面展现在对方面前的做戏，到最后暴露本性的舒适，然后彼此磨合，开家庭会议，彼此妥协，最后矛盾冲突，到走在一起，这段感情还是不错的！但是反观孟云和律师的感情则是莫名其妙多了，双方相亲认识，也没什么升温因素！唯一关联的是手术，还把两个相亲对象介绍认识，但这也不至于产生感情的因素吧！总体来说还是中规中矩吧,3
当时嘲笑“什么人才看这种电影”的我，如今在电影院红了眼眶。 ,5
"赴六年前跨年的约。
回避型依恋、婚姻的义、竞争式家务、好和坏。",3
不知道到底在表达什么，仿佛想讽刺被婚姻绑架的爱情但试婚后闹掰还是靠“早点哄我”收尾，两个享受独立快乐的单身灵魂要被设定因为没在一起而落寞，所以本片唯一切题的角色是出场不到5分钟的于文文。,1
王梓一句你很有可能被你所谓的自由禁锢住了，点醒梦中人，我们都跟孟云一样，害怕往前,4
刘雅瑟好美啊啊啊啊啊啊啊啊啊啊啊啊！啊！啊！啊！刘雅瑟！好美！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊呜呜呜呜呜呜呜呜呜呜啊啊啊啊啊啊啊啊啊啊啊！！！！！！！,2
把电影中讨论到的感情问题摆出来够婚综节目拍一季的,1
"完全谈不上是电影的段子流水账，用人物牵线拼凑在一起。每个角色都是工具人，被拿来做感情问题的符号。拖沓而又无聊，最恐怖的是长129分钟。

如果说优点的话，那就是尴尬程度比前几部有降低。",2
在前任的故事里讲婚姻、过去、现任、未来、梦想、家庭，可以说很面面俱到了,4
现实的感情生活了又有多少人像孟云林佳一样有过轰轰烈烈、撕心裂肺，却没有一个体面完整的告别……  ,4
"情人节与七夕的影片更偏好青春的恋和爱，前任4瞄准了婚前婚后搞喜剧，市场选对了又没有令人厌烦的争议，大家都挺欢乐的。
我确实还是不喜欢这种片，从喜剧角度也是投机取巧的。",2
"还是熟悉的轻松幽默风格，也有都市男女们真实多样的感情状态。没少谈的孟云陷入了相爱不敢爱的恐爱期，被催婚的人逃脱不了说来就来的相亲局，刘雅瑟、张天爱等相亲对象贡献许多笑点。当然深爱过的前任最戳泪点，林佳祝福孟云的那句「我真的希望你也能找到属于自己的那份牵挂」是释然，是推孟云向前走的那一下。

余飞和丁点显然进入了下一阶段，但他俩为了不冲动，决定提前感受婚姻生活，商量局袒露真心，唱歌局真情告白，最好的爱人是朋友拓宽婚姻的思路，「好夫妻，讲义气」是理解和肯定了余飞的解释，乍一听觉得既好笑又荒诞，仔细一琢磨能品出里面的心意相通。拍得很真实，好多细节像照镜子。爱情没有固定模式，更不是人生的必选项，能遇到灵魂伴侣是运气，遇不到一个人也要好好过日子，想爱的时候勇敢爱，不想的时候爱自己。",4
当段子集锦看一看无妨。,3
韩庚、郑恺、刘雅瑟聚在一起，梦回“致青春”，只是大家都变得油腻了。虽然有我喜欢的情节，但实在是一部破碎又冗长的电影，想塞进去的东西太多了。,3
我相信，总有一天你会出现在我身边。 ,4
相比前作确实压抑、焦虑了些，起码在当前环境下劝人结婚要慎重，这对于这部电影的受众来说就够了。,3
抛开艺术性，也忽略碎片叙事，第四部在商业上仍能取得成功。与前作不同的是覆盖面转为了长大了的《前任3》的观众。影片回归生活，还原现实中正在遭遇和将要遭遇或已经遭遇过恋爱/婚姻焦虑的青年人的现状，并指明道路。对于这些人而言，观影后可能会因为片中一个个动作、行为、对话等真实的共性豁然开朗，那么这部电影是有意义的。电影的功能是什么？如果能够通过一部门槛较低的影片舒缓当代青年人的普遍焦虑，影片是成功的，并且无需文艺片，更不能用文艺片呈现，精英化的艺术不适用也无法达到当前形式的覆盖成果。,4
2023.9.29 耀莱成龙国际影城 我觉得还可以，我们在爱里冲昏头脑、但又知道婚姻带来的压力，所以我们逃避闪躲。余飞这个男友做的不错；韩庚真的肉眼可见圆润到油腻。谈恋爱还是要趁早、趁着冲动，擦亮眼睛选对人，然后坚定不移的走下去。,3
男人视角的电影非得阴阳一下女⭕️是什么毛病？油腻男别拍电影了求求,1
前任3的时候，我儿子才3个月。第四部，我儿子已经6岁了。韩庚真的老了很多，双下巴都出来了。第四部就看韩庚又谈了个恋爱，郑恺哄女朋友去了。,3
没想到一部大家预期都很水的爱情片能把所有人笑得前仰后合，中间穿插的黄段子只有我笑得最大声。所有人的颜值都比上一部肉眼可见的下降，几乎所有人都更胖了，郑恺算是保持的不错的，当年的美少年韩庚真的是油太多了（奇怪的是他越油演技越好了）。其实这一部才是真正的再见前任，但是似乎只是给第五部做个铺垫。影后刘雅瑟和韩庚的化学反应很一般，主要是造型有点男人婆了。这样一对比谁还会忘记林佳？虽然第三部口碑也不怎么样，但是在整个系列看下来，却是无法超越的经典巅峰之作了。这部更像是被资本推动的一部影片，毕竟上一部于文文光靠唱歌都能火很多年，这部直接用别人的作品了，歌曲准备上明显不太走心。但是鉴于它比预想的好笑很多，目前依然是双节最佳推荐。,4
后半段不太行,3
是什么的人能坚持看到第四部的，看不到一半就看不下去了！不想在看到第五部了,1
竟然还能拍,1
看来是这个国庆档唯一合格的喜剧片，还是那个能让一切俗烂社会梗丝滑嵌入类型节奏的狡猾田羽生，即便女角全员类拉（不像的那一位持续贡献系列演技洼地）、韩庚刘雅瑟简直像演“劳斯莱斯”兄弟情的“不搭”配置，都没有影响其通杀收割抖音下沉挂滥情与爱而不得文青愁绪的成效，真的是高。,3
上一部是孟云和林佳，这一部是余飞和丁点,4
看之前看过影评，结果还真是一语戳中，主角没多大戏份；除了相亲还是相亲，遇到喜欢的又犹豫不决；反观男二；女二才是本电影主题；带入了题材；笑点十足；5年之后再拍；男主女主都躲不过岁月痕迹；尤其是女主；完全是客串；特别出演；《前任》系列未完……不再待续@,5
女演员都很漂亮,1
形散神散的都市爱情小品。大段都是没有营养的插科打诨，但也有少数确实精彩的针锋相对。当然，最大的失败还是孟云和柳柳这两个人物，无论是这两个人物自身，还是他们两个人物之间的关系，都毫无神采。,2
看得出来剧本在3火了之后认真打磨过了，两条线都深有感触。我是你的最佳读者，遇到对方已经很不容易了，但timing不对就是错过了。韩庚虽然刻意发福造型但真的比当年油腻大叔了太多了…余丁的结婚冷静期也写实的可怕，吵架的原话都是大家曾经经历过的。婚姻是围城，更需要用心经营。一个人孤独了太久，也畏惧改变。我仍然选择相信命中注定。文文的新歌在电影里好听了许多，抽烟那画面太姐了！,3
前任4林佳副业：心理治疗,4
"愛無能，這也是當代都市青年中廣泛流行的一種現代癥候群，導演對當代青年共同關心的話題，有非常敏銳的捕捉能力，這是《前任4》的優點。
但問題在於，電影中這些問題更多的是簡單羅列在一起，段落與段落之間，缺乏明顯的邏輯關系。
正如余飛和丁點，仿佛被當成一個試驗品，所有青年夫妻可能經歷的問題，他們都經歷了一遍，但至於為什麽他們會存在這些問題，卻又語焉不詳，問題該如何解決，也一筆帶過。最後還是靠一段MV的處理，來達到劇情高潮。
你看不到他們的感情是怎麽產生的，也看不到他們的感情怎麽就進展到談婚論嫁的地步了。但他們就是直接面臨，要不要結婚的問題。所有的劇情，都是先預設了結局，再去填補過程，所以必定是缺乏細節，缺乏邏輯，缺乏連貫的。
這就形成了《前任4》最大的優點，同時也是最大的缺點。",3
婚姻生活，脑壳有点疼～,3
没想到这个系列慢慢做起来了，这种爱情小品还挺不错的。,4
这部电影比预期要好一点点，作为大龄都市剩男，确实被共情了一把。导演编剧很聪明，他们很灵敏的抓住了生活在当下这个时代的人的情绪，他把恋爱中的那些小心思，婚姻热门议题，搜集精选，像一些抖音情感短剧话题把它们拼凑起来放进电影，让你情绪化。看完走出影院还是觉得太理想化，内心很快便没有了波澜，唯一印象深刻的倒是柳柳那个角色。,3
挺不错的，轻松有趣,4
挺年轻，挺当代，整体上比3强点，但也有限。编剧一看就没少刷抖音上的情感营销号。我觉得这个系列剧作最好的还是1，煽情和喜剧部分的调配控制得相对好点。,3
作为极其厌烦该类题材的人，不得不承认这一部真的不错。并没有囿于前作商业的成功而模版化，也没有强行功利得追求短视频式的共鸣。两条线探讨的内容以及节奏的把控终于像电影了，可惜又被商业思维限制住，过于碎嘴的笑点还要因为过量的mv 让观众路，使得一些好点子的尝试浅尝辄止，况且导演视听语言真的差劲。不过改正了庸俗狗血的毛病倒是可以一看。,3
我嘲笑剧中韩庚，其实我和他一样,3
极其真实，真实到我恐惧。,3
前段儿不错，后面略矫情，崩掉。。。,3
刘雅瑟的表演细节处理得满精准的，有点子感人。但是转头一想，这不就一相亲对象哭成这样至于吗…搞得跟暗恋多年爱而不得似的，成年人相亲可复杂多了🥸电影选择性地截取了婚恋过程中有趣浪漫的桥段，回避了隐晦的心思，淡化了复杂的情感，使得整个电影像个闪亮的都市广告片。,3
继承了上一部的段子属性，但没有继承上一部的疯逼属性,2
这个丁点能不能换了，看得我贼尴尬。孟云这边倒是看得我非常有同感，独处久了真的很难有亲密关系了，做好单身一辈子的准备，挺好的,3
不知所云,1
“前任”系列走过十年，一路成长一路收获，前任第一部上映已经十年，《前任3》已经过去6年，“前任”系列一步步成为了深受喜爱的爆款爱情喜剧，一路走来，见证了彼此的成长与收获，“结婚冷静期”的余飞，将如何在人生的转折点探讨“结婚”和爱情的本质，迎来新一轮的爱情挑战，真正正视自己感情的必经之路，害怕再次受伤，都市、情感、轻喜剧，再加一点点的遗憾伤感，像夫妻又像朋友，朋友一样的相处方式，一直在回忆过去，更珍惜身边的人，勇敢表达爱，再次感受不同的爱情故事！,4
仍然称不上电影，但是有些段子有点了意思。男人老了有点子可怜了,2
